update,gameplay_rollouts,trade_rollouts,gameplay_reward,gameplay_reward_avg_logged,trade_reward,trade_reward_avg_logged,trade_propose,trade_accept,trade_reject,trade_counter,trade_skip,gameplay_policy_loss,gameplay_value_loss,gameplay_entropy,gameplay_entropy_avg_logged,trade_policy_loss,trade_value_loss,trade_entropy,trade_entropy_avg_logged,tom_loss,total_loss,entropy_coef,gamma,gameplay_reward_ma10,trade_reward_ma10,gameplay_entropy_ma10,trade_entropy_ma10,gameplay_value_loss_ma10,trade_value_loss_ma10,gameplay_policy_loss_ma10,trade_policy_loss_ma10,tom_loss_ma10,total_loss_ma10,trade_propose_rate,trade_accept_rate,trade_reject_rate,trade_counter_rate,trade_skip_rate
8067,2127,1557,0.0171,0.0176,0.0037,0.004,738,134,48,130,507,-0.109,0.3335,0.5628,0.5732,-0.1929,0.2736,1.4369,1.4532,1.108274,0.2321,0.001129,0.97002,0.017580000000000002,0.00407,0.5731900000000001,1.45319,0.35166,0.29415,-0.09797000000000003,-0.16682000000000002,1.1327871,0.23906999999999998,0.47398843930635837,0.08606294155427104,0.030828516377649325,0.08349389852280026,0.325626204238921
8068,2127,1557,0.017,0.0175,0.0036,0.004,739,134,48,130,506,-0.1105,0.3302,0.5607,0.5709,-0.1972,0.2701,1.4338,1.4496,1.104101,0.2309,0.001129,0.97002,0.017470000000000003,0.00398,0.5709,1.44956,0.34756,0.28948,-0.10054000000000003,-0.1728,1.1272372999999998,0.23749000000000003,0.4746307000642261,0.08606294155427104,0.030828516377649325,0.08349389852280026,0.3249839434810533
8069,2127,1557,0.0169,0.0174,0.0036,0.0039,739,135,47,131,505,-0.1117,0.3273,0.5587,0.5686,-0.201,0.267,1.4309,1.446,1.100438,0.2298,0.001129,0.97002,0.01736,0.0039,0.56863,1.4460099999999998,0.34362,0.28503,-0.10291000000000003,-0.17846,1.1219370999999998,0.23598000000000002,0.4746307000642261,0.08670520231213873,0.03018625561978163,0.08413615928066795,0.3243416827231856
8070,2127,1557,0.0168,0.0173,0.0035,0.0038,739,135,47,131,505,-0.1125,0.3247,0.5567,0.5664,-0.2043,0.2644,1.4283,1.4426,1.097327,0.2288,0.001129,0.97002,0.017249999999999998,0.0038199999999999996,0.56639,1.44258,0.33987,0.28084000000000003,-0.10504000000000002,-0.18375000000000002,1.116946,0.23454000000000003,0.4746307000642261,0.08670520231213873,0.03018625561978163,0.08413615928066795,0.3243416827231856
8071,2127,1557,0.0168,0.0172,0.0035,0.0037,739,135,47,131,505,-0.1129,0.3224,0.5549,0.5642,-0.207,0.2623,1.426,1.4393,1.094804,0.2281,0.001129,0.97002,0.01716,0.00375,0.56421,1.43931,0.33632999999999996,0.27696,-0.10690000000000004,-0.18863,1.1123204,0.23321,0.4746307000642261,0.08670520231213873,0.03018625561978163,0.08413615928066795,0.3243416827231856
8072,2127,1557,0.0168,0.0171,0.0034,0.0037,739,136,47,131,504,-0.113,0.3205,0.5533,0.5621,-0.2091,0.2607,1.424,1.4362,1.092898,0.2274,0.001129,0.97002,0.01708,0.00368,0.5621,1.43622,0.33304,0.27344,-0.10847000000000002,-0.19305999999999998,1.1081126,0.23198,0.4746307000642261,0.08734746307000642,0.03018625561978163,0.08413615928066795,0.3236994219653179
8073,2127,1558,0.0167,0.017,0.0034,0.0036,740,136,47,131,504,-0.1126,0.319,0.5518,0.5601,-0.2106,0.2596,1.4223,1.4334,1.091629,0.227,0.001129,0.97003,0.017,0.0036200000000000004,0.5600799999999999,1.4333399999999998,0.33004,0.27030000000000004,-0.10972000000000004,-0.19701,1.1043701000000001,0.23087999999999997,0.4749679075738126,0.08729139922978177,0.030166880616174584,0.0840821566110398,0.32349165596919127
8074,2127,1558,0.0167,0.0169,0.0034,0.0036,740,136,47,131,504,-0.1118,0.3179,0.5504,0.5582,-0.2115,0.2591,1.4209,1.4307,1.091013,0.2267,0.001128,0.97003,0.01693,0.0035700000000000003,0.55816,1.4306999999999999,0.32734,0.26759000000000005,-0.11063000000000003,-0.20045000000000002,1.1011354,0.22991,0.4749679075738126,0.08729139922978177,0.030166880616174584,0.0840821566110398,0.32349165596919127
8075,2127,1558,0.0167,0.0169,0.0034,0.0035,740,136,47,131,504,-0.1107,0.3172,0.5493,0.5564,-0.2118,0.2591,1.4198,1.4283,1.091056,0.2265,0.001128,0.97003,0.01687,0.0035300000000000006,0.55636,1.42831,0.32498,0.26532999999999995,-0.11119000000000004,-0.20335,1.0984451,0.22907000000000002,0.4749679075738126,0.08729139922978177,0.030166880616174584,0.0840821566110398,0.32349165596919127
8076,2127,1558,0.0167,0.0168,0.0034,0.0035,740,137,47,132,502,-0.1091,0.3169,0.5483,0.5547,-0.2115,0.2596,1.4191,1.4262,1.091756,0.2266,0.001128,0.97003,0.01682,0.00349,0.55469,1.4262000000000001,0.32296,0.26355,-0.11138000000000003,-0.20569,1.0963296,0.22839,0.4749679075738126,0.08793324775353016,0.030166880616174584,0.08472400513478819,0.32220795892169446
8077,2127,1558,0.0167,0.0168,0.0034,0.0035,740,137,47,132,502,-0.1072,0.3171,0.5474,0.5531,-0.2107,0.2606,1.4188,1.4244,1.093107,0.2268,0.001128,0.97003,0.01678,0.00346,0.5531499999999999,1.42439,0.32131999999999994,0.26225,-0.11120000000000003,-0.20747,1.0948129000000002,0.22786,0.4749679075738126,0.08793324775353016,0.030166880616174584,0.08472400513478819,0.32220795892169446
8078,2127,1558,0.0168,0.0168,0.0034,0.0034,740,137,47,132,502,-0.1049,0.3176,0.5468,0.5518,-0.2094,0.2622,1.4188,1.4229,1.095091,0.2272,0.001128,0.97003,0.016759999999999997,0.00344,0.55176,1.42289,0.32006,0.26145999999999997,-0.11064000000000003,-0.20869,1.0939119000000002,0.22749000000000003,0.4749679075738126,0.08793324775353016,0.030166880616174584,0.08472400513478819,0.32220795892169446
8079,2127,1558,0.0168,0.0168,0.0034,0.0034,740,137,47,132,502,-0.1023,0.3185,0.5463,0.5505,-0.2075,0.2643,1.4192,1.4217,1.097686,0.2277,0.001128,0.97003,0.016749999999999998,0.0034200000000000003,0.5505199999999999,1.42172,0.31918,0.26119,-0.10970000000000005,-0.20934,1.0936367,0.22728,0.4749679075738126,0.08793324775353016,0.030166880616174584,0.08472400513478819,0.32220795892169446
8080,2127,1558,0.0169,0.0168,0.0035,0.0034,740,137,47,131,503,-0.0993,0.3197,0.546,0.5494,-0.2052,0.2668,1.4198,1.4209,1.100861,0.2284,0.001128,0.97003,0.01676,0.0034199999999999994,0.54945,1.42087,0.31867999999999996,0.26142999999999994,-0.10838000000000003,-0.20943,1.0939901,0.22724000000000003,0.4749679075738126,0.08793324775353016,0.030166880616174584,0.0840821566110398,0.3228498074454429
8081,2127,1558,0.017,0.0168,0.0035,0.0034,740,137,47,131,503,-0.0961,0.3213,0.5459,0.5485,-0.2024,0.2698,1.4208,1.4204,1.104579,0.2293,0.001128,0.97003,0.01678,0.0034199999999999994,0.54855,1.42035,0.31857,0.26217999999999997,-0.10670000000000002,-0.20897000000000002,1.0949676,0.22736000000000006,0.4749679075738126,0.08793324775353016,0.030166880616174584,0.0840821566110398,0.3228498074454429
8082,2127,1558,0.017,0.0168,0.0036,0.0034,740,137,47,131,503,-0.0926,0.3233,0.5459,0.5478,-0.1993,0.2731,1.4221,1.4202,1.108798,0.2302,0.001128,0.97003,0.016800000000000002,0.00344,0.5478099999999999,1.42016,0.31884999999999997,0.26342,-0.10466000000000002,-0.20798999999999998,1.0965576000000001,0.22764,0.4749679075738126,0.08793324775353016,0.030166880616174584,0.0840821566110398,0.3228498074454429
8083,2127,1558,0.0171,0.0168,0.0036,0.0035,740,137,47,131,503,-0.0889,0.3255,0.5462,0.5472,-0.1958,0.2769,1.4237,1.4203,1.113468,0.2313,0.001127,0.97004,0.01684,0.00346,0.54725,1.4203000000000001,0.3195,0.26515,-0.10229000000000003,-0.20651000000000003,1.0987414999999998,0.22807000000000005,0.4749679075738126,0.08793324775353016,0.030166880616174584,0.0840821566110398,0.3228498074454429
8084,2127,1559,0.0172,0.0169,0.0037,0.0035,740,137,47,131,504,-0.085,0.328,0.5465,0.5469,-0.1921,0.2809,1.4256,1.4208,1.118537,0.2325,0.001127,0.97004,0.01689,0.00349,0.5468599999999999,1.4207699999999999,0.32050999999999996,0.26733,-0.09961000000000003,-0.20457,1.1014939,0.22865000000000002,0.4746632456703015,0.08787684413085312,0.030147530468248876,0.08402822322001283,0.32328415651058373
8085,2127,1559,0.0173,0.017,0.0038,0.0035,740,137,47,131,504,-0.0809,0.3307,0.5471,0.5466,-0.1881,0.2852,1.4277,1.4216,1.123944,0.2338,0.001127,0.97004,0.01695,0.0035299999999999997,0.54664,1.42156,0.32186,0.26993999999999996,-0.09663000000000004,-0.20220000000000002,1.1047827000000001,0.22938,0.4746632456703015,0.08787684413085312,0.030147530468248876,0.08402822322001283,0.32328415651058373
8086,2127,1559,0.0174,0.017,0.0038,0.0036,740,137,47,131,504,-0.0768,0.3337,0.5477,0.5466,-0.184,0.2897,1.43,1.4227,1.129629,0.2351,0.001127,0.97004,0.01702,0.0035700000000000003,0.54658,1.42265,0.32354000000000005,0.27294999999999997,-0.09340000000000002,-0.19945,1.10857,0.23023000000000002,0.4746632456703015,0.08787684413085312,0.030147530468248876,0.08402822322001283,0.32328415651058373
8087,2127,1559,0.0176,0.0171,0.0039,0.0036,740,137,47,131,504,-0.0725,0.3367,0.5485,0.5467,-0.1797,0.2944,1.4324,1.424,1.135526,0.2365,0.001127,0.97004,0.01711,0.0036199999999999995,0.54669,1.4240099999999998,0.3255,0.27633,-0.08993000000000004,-0.19634999999999997,1.1128118999999999,0.23120000000000002,0.4746632456703015,0.08787684413085312,0.030147530468248876,0.08402822322001283,0.32328415651058373
8088,2127,1559,0.0177,0.0172,0.004,0.0037,740,137,47,130,505,-0.0682,0.34,0.5494,0.5469,-0.1754,0.2992,1.4351,1.4256,1.141568,0.238,0.001127,0.97004,0.0172,0.00368,0.54695,1.42564,0.32774000000000003,0.28003,-0.08626000000000003,-0.19295,1.1174595999999999,0.23228000000000004,0.4746632456703015,0.08787684413085312,0.030147530468248876,0.08338678640153944,0.32392559332905707
8089,2127,1559,0.0178,0.0173,0.0041,0.0037,740,136,47,130,506,-0.064,0.3433,0.5504,0.5474,-0.1712,0.3041,1.4378,1.4275,1.147686,0.2395,0.001127,0.97004,0.0173,0.00375,0.5473600000000001,1.4275,0.33022,0.28401,-0.08243000000000003,-0.18932,1.1224596,0.23346000000000006,0.4746632456703015,0.08723540731237973,0.030147530468248876,0.08338678640153944,0.32456703014753047
8090,2127,1559,0.0179,0.0174,0.0041,0.0038,740,136,47,130,506,-0.0598,0.3466,0.5515,0.5479,-0.167,0.309,1.4406,1.4296,1.153811,0.241,0.001127,0.97004,0.0174,0.00381,0.54791,1.42958,0.33291,0.28823000000000004,-0.07848000000000002,-0.1855,1.1277545999999998,0.23471999999999998,0.4746632456703015,0.08723540731237973,0.030147530468248876,0.08338678640153944,0.32456703014753047
8091,2127,1559,0.018,0.0175,0.0042,0.0039,740,136,47,130,506,-0.0556,0.35,0.5526,0.5486,-0.1629,0.3138,1.4435,1.4319,1.159873,0.2425,0.001126,0.97004,0.017499999999999998,0.00388,0.54858,1.43185,0.33577999999999997,0.29263000000000006,-0.07443000000000002,-0.18155,1.133284,0.23604000000000003,0.4746632456703015,0.08723540731237973,0.030147530468248876,0.08338678640153944,0.32456703014753047
8092,2127,1559,0.0181,0.0176,0.0043,0.004,740,136,47,129,507,-0.0517,0.3533,0.5538,0.5494,-0.159,0.3185,1.4464,1.4343,1.165805,0.2439,0.001126,0.97004,0.01761,0.00395,0.54937,1.4342799999999998,0.33878,0.29717,-0.07034000000000003,-0.17752,1.1389847,0.23741000000000004,0.4746632456703015,0.08723540731237973,0.030147530468248876,0.08274534958306606,0.32520846696600386
8093,2127,1559,0.0183,0.0177,0.0044,0.004,740,135,47,129,508,-0.0478,0.3565,0.5551,0.5503,-0.1554,0.323,1.4493,1.4368,1.171541,0.2453,0.001126,0.97004,0.01773,0.004030000000000001,0.55026,1.43684,0.34188,0.30178,-0.06623000000000004,-0.17348,1.144792,0.23881000000000002,0.4746632456703015,0.08659397049390635,0.030147530468248876,0.08274534958306606,0.3258499037844772
8094,2127,1559,0.0184,0.0178,0.0044,0.0041,740,135,47,129,508,-0.0442,0.3597,0.5563,0.5512,-0.152,0.3273,1.4521,1.4395,1.177017,0.2467,0.001126,0.97005,0.017849999999999998,0.0041,0.5512400000000001,1.43949,0.34504999999999997,0.30642,-0.062150000000000025,-0.16946999999999998,1.15064,0.24023,0.4746632456703015,0.08659397049390635,0.030147530468248876,0.08274534958306606,0.3258499037844772
8095,2127,1559,0.0185,0.018,0.0045,0.0042,740,135,47,128,509,-0.0408,0.3627,0.5576,0.5523,-0.149,0.3314,1.4549,1.4422,1.182173,0.248,0.001126,0.97005,0.01797,0.00417,0.55229,1.44221,0.34825000000000006,0.31104,-0.058140000000000025,-0.16555999999999998,1.1564629,0.24164999999999998,0.4746632456703015,0.08659397049390635,0.030147530468248876,0.08210391276459268,0.3264913406029506
8096,2127,1559,0.0186,0.0181,0.0046,0.0043,740,134,47,128,510,-0.0377,0.3655,0.5589,0.5534,-0.1464,0.3352,1.4575,1.445,1.186953,0.2492,0.001126,0.97005,0.018090000000000002,0.0042499999999999994,0.5534100000000001,1.44496,0.35143,0.31559,-0.054230000000000035,-0.1618,1.1621953,0.24306,0.4746632456703015,0.08595253367543297,0.030147530468248876,0.08210391276459268,0.327132777421424
8097,2127,1559,0.0187,0.0182,0.0046,0.0043,740,134,47,128,510,-0.0348,0.3681,0.5602,0.5546,-0.1442,0.3386,1.46,1.4477,1.191308,0.2503,0.001126,0.97005,0.0182,0.004319999999999999,0.55458,1.44772,0.35457,0.32001,-0.050460000000000026,-0.15824999999999997,1.1677734999999998,0.24444000000000005,0.4746632456703015,0.08595253367543297,0.030147530468248876,0.08210391276459268,0.327132777421424
8098,2127,1560,0.0187,0.0183,0.0047,0.0044,740,133,48,127,512,-0.0323,0.3705,0.5614,0.5558,-0.1424,0.3416,1.4624,1.4505,1.19519,0.2513,0.001126,0.97005,0.0183,0.00439,0.55578,1.45045,0.35762,0.32425000000000004,-0.04687000000000002,-0.15494999999999998,1.1731357,0.24577000000000004,0.47435897435897434,0.08525641025641026,0.03076923076923077,0.08141025641025641,0.3282051282051282
8099,2127,1560,0.0188,0.0184,0.0047,0.0045,740,133,48,127,512,-0.03,0.3727,0.5626,0.557,-0.141,0.3443,1.4645,1.4531,1.198561,0.2521,0.001126,0.97005,0.018400000000000003,0.00445,0.557,1.45312,0.36056,0.32827,-0.04347000000000003,-0.15193,1.1782232,0.24703000000000003,0.47435897435897434,0.08525641025641026,0.03076923076923077,0.08141025641025641,0.3282051282051282
8100,2127,1560,0.0189,0.0185,0.0048,0.0045,740,133,48,126,513,-0.0281,0.3745,0.5638,0.5582,-0.1402,0.3465,1.4665,1.4557,1.201388,0.2529,0.001125,0.97005,0.018500000000000003,0.004520000000000001,0.55823,1.45571,0.36334999999999995,0.33202,-0.04030000000000003,-0.14925,1.1829809,0.24822000000000002,0.47435897435897434,0.08525641025641026,0.03076923076923077,0.08076923076923077,0.32884615384615384
8101,2127,1560,0.0189,0.0186,0.0048,0.0046,739,132,48,126,515,-0.0266,0.3761,0.5649,0.5595,-0.1398,0.3482,1.4682,1.4582,1.203645,0.2535,0.001125,0.97005,0.018590000000000002,0.00458,0.55946,1.45818,0.36596,0.33546,-0.03740000000000003,-0.14694000000000002,1.1873581,0.24931999999999999,0.4737179487179487,0.08461538461538462,0.03076923076923077,0.08076923076923077,0.3301282051282051
8102,2127,1560,0.0189,0.0187,0.0048,0.0046,739,131,49,125,516,-0.0254,0.3774,0.5659,0.5607,-0.14,0.3495,1.4697,1.4605,1.205312,0.2539,0.001125,0.97005,0.01867,0.0046300000000000004,0.5606699999999999,1.46051,0.36837,0.33856,-0.03477000000000003,-0.14504,1.1913088,0.25032,0.4737179487179487,0.08397435897435897,0.03141025641025641,0.08012820512820513,0.33076923076923076
8103,2127,1560,0.019,0.0187,0.0049,0.0047,738,131,50,125,516,-0.0246,0.3784,0.5668,0.5618,-0.1406,0.3503,1.471,1.4627,1.206379,0.2543,0.001125,0.97005,0.01874,0.00468,0.56184,1.46268,0.37056,0.34129,-0.03245000000000003,-0.14356,1.1947926,0.25122,0.47307692307692306,0.08397435897435897,0.03205128205128205,0.08012820512820513,0.33076923076923076
8104,2127,1560,0.019,0.0188,0.0049,0.0047,737,130,52,124,517,-0.024,0.3791,0.5677,0.563,-0.1417,0.3506,1.472,1.4647,1.206842,0.2545,0.001125,0.97005,0.0188,0.00473,0.5629799999999999,1.46467,0.3725,0.34362,-0.030430000000000023,-0.14253,1.1977750999999999,0.252,0.4724358974358974,0.08333333333333333,0.03333333333333333,0.07948717948717948,0.3314102564102564
8105,2127,1560,0.019,0.0188,0.0049,0.0048,737,130,53,124,516,-0.0239,0.3795,0.5685,0.5641,-0.1433,0.3505,1.4727,1.4665,1.206703,0.2545,0.001125,0.97006,0.01885,0.00477,0.56407,1.46645,0.37417999999999996,0.34553,-0.028740000000000026,-0.14196,1.2002281,0.25265000000000004,0.4724358974358974,0.08333333333333333,0.03397435897435897,0.07948717948717948,0.33076923076923076
8106,2127,1560,0.019,0.0189,0.0049,0.0048,736,129,54,123,518,-0.024,0.3795,0.5692,0.5651,-0.1453,0.3499,1.4732,1.468,1.205974,0.2544,0.001125,0.97006,0.018889999999999997,0.0048000000000000004,0.5650999999999999,1.4680199999999999,0.37557999999999997,0.347,-0.027370000000000026,-0.14184999999999998,1.2021302,0.25317,0.4717948717948718,0.08269230769230769,0.03461538461538462,0.07884615384615384,0.33205128205128204
8107,2127,1560,0.019,0.0189,0.0049,0.0048,735,128,55,122,520,-0.0245,0.3793,0.5698,0.5661,-0.1478,0.3489,1.4734,1.4694,1.204674,0.2542,0.001125,0.97006,0.01892,0.00483,0.56606,1.46936,0.3767,0.34802999999999995,-0.02634000000000003,-0.14221,1.2034668,0.25356,0.47115384615384615,0.08205128205128205,0.035256410256410256,0.0782051282051282,0.3333333333333333
8108,2127,1560,0.0189,0.0189,0.0049,0.0048,735,128,56,122,519,-0.0252,0.3788,0.5703,0.5669,-0.1506,0.3474,1.4734,1.4705,1.202829,0.2538,0.001125,0.97006,0.018940000000000002,0.004849999999999999,0.56695,1.47046,0.37753000000000003,0.34861,-0.02563000000000003,-0.14303,1.2042307,0.25381,0.47115384615384615,0.08205128205128205,0.035897435897435895,0.0782051282051282,0.3326923076923077
8109,2126,1560,0.0189,0.0189,0.0048,0.0049,734,127,58,121,520,-0.0262,0.378,0.5707,0.5678,-0.1537,0.3456,1.4731,1.4713,1.20047,0.2533,0.001124,0.97006,0.01895,0.004859999999999999,0.56776,1.47132,0.37805999999999995,0.34873999999999994,-0.02525000000000003,-0.1443,1.2044216,0.25393000000000004,0.4705128205128205,0.08141025641025641,0.03717948717948718,0.07756410256410257,0.3333333333333333
8110,2126,1560,0.0188,0.0189,0.0048,0.0049,733,126,59,121,521,-0.0274,0.377,0.5711,0.5685,-0.1572,0.3433,1.4726,1.4719,1.197637,0.2527,0.001124,0.97006,0.01894,0.00486,0.5684899999999999,1.47193,0.37831000000000004,0.34842,-0.025180000000000025,-0.14600000000000002,1.2040465,0.25390999999999997,0.46987179487179487,0.08076923076923077,0.03782051282051282,0.07756410256410257,0.33397435897435895
8111,2126,1560,0.0188,0.0189,0.0048,0.0048,732,126,60,120,522,-0.0288,0.3758,0.5714,0.5691,-0.161,0.3408,1.4719,1.4723,1.194375,0.2521,0.001124,0.97006,0.01893,0.00486,0.56914,1.4723,0.37828,0.34768,-0.025400000000000027,-0.14812,1.2031195000000001,0.25377,0.46923076923076923,0.08076923076923077,0.038461538461538464,0.07692307692307693,0.3346153846153846
8112,2126,1560,0.0187,0.0189,0.0047,0.0048,732,125,61,119,523,-0.0304,0.3744,0.5716,0.5697,-0.1649,0.338,1.4711,1.4724,1.190734,0.2513,0.001124,0.97006,0.01891,0.004849999999999999,0.56971,1.4724400000000002,0.37798000000000004,0.34653,-0.025900000000000027,-0.15061,1.2016617,0.25351,0.46923076923076923,0.08012820512820513,0.0391025641025641,0.07628205128205129,0.33525641025641023
8113,2126,1561,0.0186,0.0189,0.0047,0.0048,731,124,63,119,524,-0.0321,0.3728,0.5717,0.5702,-0.169,0.3349,1.47,1.4723,1.186768,0.2504,0.001124,0.97006,0.01887,0.004829999999999999,0.5702,1.47234,0.37742000000000003,0.34499,-0.026650000000000028,-0.15345,1.1997006,0.25312,0.46828955797565663,0.07943625880845612,0.04035874439461883,0.07623318385650224,0.33568225496476617
8114,2126,1561,0.0185,0.0188,0.0047,0.0048,731,124,64,118,524,-0.0339,0.3711,0.5718,0.5706,-0.1731,0.3317,1.4688,1.472,1.182538,0.2495,0.001124,0.97006,0.01882,0.00481,0.5706100000000001,1.47202,0.37662,0.3431,-0.027640000000000026,-0.15659,1.1972702,0.25262,0.46828955797565663,0.07943625880845612,0.04099935938500961,0.07559256886611147,0.33568225496476617
8115,2126,1561,0.0185,0.0188,0.0046,0.0048,730,123,65,118,525,-0.0357,0.3693,0.5719,0.571,-0.1773,0.3283,1.4676,1.4715,1.178107,0.2486,0.001124,0.97007,0.01877,0.00478,0.5709500000000001,1.4715099999999999,0.37560000000000004,0.34088,-0.02882000000000003,-0.15999000000000002,1.1944106,0.25203,0.4676489429852659,0.07879564381806534,0.04163997437540039,0.07559256886611147,0.336322869955157
8116,2126,1561,0.0184,0.0187,0.0046,0.0047,729,122,67,117,526,-0.0376,0.3675,0.5719,0.5712,-0.1815,0.3248,1.4662,1.4708,1.173538,0.2476,0.001124,0.97007,0.018709999999999997,0.00475,0.57122,1.4708100000000002,0.3744,0.33837,-0.03018000000000003,-0.16361,1.1911669999999999,0.25135,0.46700832799487507,0.07815502882767457,0.042921204356181936,0.07495195387572069,0.33696348494554773
8117,2126,1561,0.0183,0.0186,0.0045,0.0047,728,122,68,116,527,-0.0394,0.3656,0.5719,0.5714,-0.1856,0.3213,1.4648,1.4699,1.168899,0.2466,0.001123,0.97007,0.018639999999999997,0.00471,0.57143,1.4699499999999999,0.37303,0.33560999999999996,-0.03167000000000003,-0.16738999999999998,1.1875895,0.25059,0.4663677130044843,0.07815502882767457,0.04356181934657271,0.07431133888532991,0.3376040999359385
8118,2126,1561,0.0182,0.0186,0.0045,0.0047,728,121,69,116,527,-0.0412,0.3638,0.5719,0.5716,-0.1896,0.3178,1.4633,1.4689,1.164259,0.2456,0.001123,0.97007,0.018569999999999996,0.00467,0.57159,1.46894,0.37153,0.33265,-0.033270000000000036,-0.17129,1.1837325,0.24977,0.4663677130044843,0.07751441383728379,0.044202434336963484,0.07431133888532991,0.3376040999359385
8119,2126,1561,0.0181,0.0185,0.0044,0.0046,727,120,70,115,529,-0.0429,0.362,0.5719,0.5717,-0.1933,0.3144,1.4619,1.4678,1.159685,0.2447,0.001123,0.97007,0.01849,0.00463,0.5717099999999999,1.4678200000000001,0.36993,0.32953,-0.034940000000000034,-0.17525,1.179654,0.24891000000000002,0.4657270980140935,0.07687379884689302,0.04484304932735426,0.07367072389493914,0.33888532991672005
8120,2126,1561,0.018,0.0184,0.0044,0.0046,726,120,72,115,528,-0.0444,0.3603,0.5719,0.5718,-0.1968,0.3111,1.4605,1.4666,1.155246,0.2437,0.001123,0.97007,0.018410000000000003,0.0045899999999999995,0.57179,1.46661,0.36826,0.32631,-0.03664000000000003,-0.17921,1.1754149,0.24801,0.46508648302370276,0.07687379884689302,0.04612427930813581,0.07367072389493914,0.3382447149263293
8121,2126,1561,0.0179,0.0183,0.0043,0.0045,725,119,73,114,530,-0.0457,0.3587,0.572,0.5719,-0.2,0.308,1.4591,1.4653,1.151007,0.2429,0.001123,0.97007,0.01832,0.00454,0.57185,1.46533,0.36655000000000004,0.32303,-0.03833000000000003,-0.18311,1.1710781000000001,0.24709000000000003,0.464445868033312,0.07623318385650224,0.04676489429852659,0.07303010890454836,0.3395259449071108
8122,2126,1561,0.0179,0.0182,0.0043,0.0045,725,118,74,113,531,-0.0469,0.3572,0.5721,0.5719,-0.2028,0.3051,1.4579,1.464,1.147032,0.2421,0.001123,0.97007,0.01824,0.0045000000000000005,0.5719,1.46401,0.36483,0.31974,-0.03998000000000003,-0.1869,1.1667079,0.24617,0.464445868033312,0.07559256886611147,0.04740550928891736,0.0723894939141576,0.3401665598975016
8123,2126,1561,0.0178,0.0182,0.0043,0.0045,724,118,75,113,531,-0.0478,0.356,0.5722,0.572,-0.2052,0.3025,1.4568,1.4627,1.143383,0.2414,0.001123,0.97007,0.01816,0.00446,0.57195,1.46269,0.36315,0.3165,-0.041550000000000024,-0.19052,1.1623694,0.24527000000000002,0.4638052530429212,0.07559256886611147,0.048046124279308135,0.0723894939141576,0.3401665598975016
8124,2126,1561,0.0177,0.0181,0.0043,0.0044,723,117,77,112,532,-0.0484,0.355,0.5724,0.572,-0.2072,0.3002,1.4559,1.4614,1.140116,0.2408,0.001123,0.97007,0.018080000000000002,0.0044199999999999995,0.57201,1.4614,0.36154000000000003,0.31334999999999996,-0.043000000000000024,-0.19393,1.1581272,0.2444,0.46316463805253044,0.07495195387572069,0.04932735426008968,0.07174887892376682,0.34080717488789236
8125,2126,1561,0.0177,0.018,0.0042,0.0044,722,117,78,112,532,-0.0487,0.3542,0.5727,0.5721,-0.2087,0.2983,1.4551,1.4601,1.137283,0.2403,0.001123,0.97007,0.018,0.00438,0.57209,1.46015,0.36003,0.31035,-0.04430000000000003,-0.19707,1.1540448,0.24357,0.46252402306213963,0.07495195387572069,0.049967969250480464,0.07174887892376682,0.34080717488789236
8126,2126,1561,0.0177,0.0179,0.0042,0.0043,722,116,79,111,533,-0.0488,0.3537,0.573,0.5722,-0.2097,0.2968,1.4546,1.459,1.134933,0.2399,0.001122,0.97008,0.01793,0.004339999999999999,0.5722,1.45899,0.35865,0.30755,-0.04542000000000003,-0.19988999999999998,1.1501843,0.24280000000000004,0.46252402306213963,0.07431133888532991,0.05060858424087124,0.07110826393337603,0.34144778987828317
8127,2126,1561,0.0176,0.0179,0.0042,0.0043,721,116,80,111,533,-0.0484,0.3535,0.5735,0.5724,-0.2101,0.2957,1.4542,1.4579,1.133107,0.2396,0.001122,0.97008,0.01786,0.00431,0.57236,1.45793,0.35744000000000004,0.30499,-0.04632000000000003,-0.20234000000000002,1.1466051,0.24209999999999998,0.4618834080717489,0.07431133888532991,0.05124919923126201,0.07110826393337603,0.34144778987828317
8128,2126,1561,0.0176,0.0178,0.0042,0.0043,720,115,81,110,535,-0.0478,0.3536,0.574,0.5726,-0.21,0.295,1.4542,1.457,1.13184,0.2395,0.001122,0.97008,0.017800000000000003,0.004280000000000001,0.57257,1.45702,0.35642,0.30271,-0.04698000000000003,-0.20438,1.1433632,0.24148999999999998,0.4612427930813581,0.07367072389493914,0.051889814221652786,0.07046764894298527,0.3427290198590647
8129,2126,1561,0.0176,0.0178,0.0042,0.0043,720,114,82,110,535,-0.0468,0.354,0.5747,0.5728,-0.2093,0.2949,1.4544,1.4563,1.131161,0.2395,0.001122,0.97008,0.017750000000000002,0.00426,0.5728500000000001,1.45627,0.35562000000000005,0.30076,-0.04737000000000003,-0.20598,1.1405108,0.24097,0.4612427930813581,0.07303010890454836,0.05253042921204356,0.07046764894298527,0.3427290198590647
8130,2126,1561,0.0176,0.0177,0.0042,0.0043,719,114,83,109,536,-0.0455,0.3548,0.5754,0.5732,-0.2081,0.2952,1.4548,1.4557,1.131092,0.2397,0.001122,0.97008,0.017709999999999997,0.00424,0.5732,1.4557,0.35507,0.29917,-0.04748000000000003,-0.20711,1.1380953999999999,0.24057,0.4606021780909673,0.07303010890454836,0.053171044202434334,0.06982703395259449,0.3433696348494555
